DateHeure,H13D,HMAXD,TH13D,THMAXD
2021-03-10 17:30:00,2.5,4.48,7.6,8.2
2021-03-10 18:00:00,2.73,4.34,8.1,8.0
2021-03-10 18:30:00,2.69,4.5,8.0,8.6
2021-03-10 19:00:00,2.75,5.42,8.0,8.5
2021-03-10 19:30:00,2.95,5.89,8.1,8.4
2021-03-10 20:00:00,2.78,6.12,7.9,8.4
2021-03-10 20:30:00,3.0,4.61,8.1,7.7
2021-03-10 21:00:00,3.07,5.0,7.9,8.8
2021-03-10 21:30:00,3.04,4.86,8.0,8.5
2021-03-10 22:00:00,3.26,5.24,8.0,7.2
2021-03-10 23:00:00,3.43,5.83,8.4,7.8
2021-03-10 23:30:00,3.79,6.67,8.8,8.2
2021-03-11 00:00:00,4.17,7.04,8.8,9.4
2021-03-11 00:30:00,3.81,6.27,8.4,8.7
2021-03-11 01:00:00,4.28,6.97,8.5,9.1
2021-03-11 01:30:00,4.07,6.85,8.6,9.2
2021-03-11 02:00:00,3.92,6.66,8.8,9.7
2021-03-11 02:30:00,4.26,6.18,8.7,9.3
2021-03-11 03:00:00,4.5,8.08,9.4,8.6
2021-03-11 03:30:00,4.71,8.53,9.4,8.5
2021-03-11 04:00:00,4.38,7.14,9.1,9.0
2021-03-11 04:30:00,4.64,6.65,9.7,9.7
2021-03-11 05:00:00,4.74,7.67,10.0,10.8
2021-03-11 05:30:00,5.02,7.68,9.9,10.7
2021-03-11 06:00:00,5.51,7.87,10.5,11.0
2021-03-11 06:30:00,5.1,7.6,10.5,8.9
2021-03-11 07:00:00,5.27,7.84,11.1,11.5
2021-03-11 07:30:00,5.75,9.54,11.5,10.6
2021-03-11 08:00:00,6.19,8.46,12.4,13.8
2021-03-11 08:30:00,6.57,10.31,12.8,13.4
2021-03-11 09:00:00,5.44,9.07,11.9,10.1
2021-03-11 09:30:00,5.55,8.08,12.1,14.4
2021-03-11 10:00:00,5.71,8.4,12.7,14.0
2021-03-11 10:30:00,5.5,8.39,12.3,20.1
2021-03-11 11:00:00,5.92,10.66,13.0,12.4
2021-03-11 11:30:00,5.67,8.36,12.7,11.4
2021-03-11 12:00:00,6.27,11.04,13.9,13.5
2021-03-11 12:30:00,6.17,9.44,13.4,14.5
2021-03-11 13:00:00,5.87,10.85,12.6,13.7
2021-03-11 13:30:00,6.51,10.55,12.6,12.4
2021-03-11 14:00:00,6.32,10.02,12.5,11.4
2021-03-11 14:30:00,6.37,9.27,12.5,11.6
2021-03-11 15:00:00,5.88,9.56,12.4,11.2
2021-03-11 15:30:00,6.57,9.79,12.9,15.5
2021-03-11 16:00:00,6.32,9.51,11.9,11.4
2021-03-11 16:30:00,6.22,10.54,12.6,10.0
2021-03-11 17:00:00,6.12,10.7,12.7,11.2
2021-03-11 17:30:00,5.68,9.49,11.2,10.6
2021-03-11 18:00:00,5.66,8.78,11.6,7.8
2021-03-11 18:30:00,5.74,9.68,12.1,9.8
2021-03-11 19:00:00,5.61,9.47,12.1,11.4
2021-03-11 19:30:00,5.0,8.22,10.9,12.2
2021-03-11 20:00:00,4.77,8.3,12.0,13.2
2021-03-11 20:30:00,4.65,6.82,11.9,12.4
2021-03-11 21:00:00,4.6,7.92,11.7,15.2
2021-03-11 21:30:00,4.6,10.15,11.9,8.8
2021-03-11 22:00:00,4.66,8.63,12.4,13.0
2021-03-11 22:30:00,4.52,8.48,11.6,10.4
2021-03-11 23:00:00,4.8,8.19,12.2,12.0
2021-03-11 23:30:00,4.65,6.79,12.3,11.2
2021-03-12 00:00:00,4.76,6.86,11.9,13.1
2021-03-12 00:30:00,5.16,7.72,12.2,14.6
2021-03-12 01:00:00,5.4,9.99,12.4,12.5
2021-03-12 01:30:00,4.95,7.24,12.4,10.7
2021-03-12 02:00:00,5.05,9.3,11.4,9.7
2021-03-12 02:30:00,4.96,6.78,11.7,14.0
2021-03-12 03:00:00,5.29,8.94,11.2,11.3
2021-03-12 03:30:00,5.06,10.56,11.6,13.6
2021-03-12 04:00:00,5.02,8.03,11.6,11.7
2021-03-12 04:30:00,4.99,7.63,11.6,10.7
2021-03-12 05:00:00,4.79,8.22,11.2,12.3
2021-03-12 05:30:00,4.74,7.99,10.4,11.9
2021-03-12 06:00:00,4.91,9.18,10.8,9.9
2021-03-12 06:30:00,4.69,7.59,10.6,11.6
2021-03-12 07:00:00,4.17,6.69,10.6,9.7
2021-03-12 07:30:00,4.21,6.15,10.6,7.9
2021-03-12 08:00:00,4.37,7.57,10.6,11.4
2021-03-12 08:30:00,4.23,6.67,10.7,11.8
2021-03-12 09:00:00,4.26,6.56,10.3,11.6
2021-03-12 09:30:00,3.94,6.28,10.1,11.2
2021-03-12 10:00:00,3.65,6.0,10.2,9.4
2021-03-12 10:30:00,4.12,7.0,10.8,11.1
2021-03-12 11:00:00,3.89,5.48,10.0,10.8
2021-03-12 11:30:00,4.38,8.82,10.5,11.6
2021-03-12 12:00:00,4.12,6.51,10.6,11.1
2021-03-12 12:30:00,4.22,9.54,10.7,10.9
2021-03-12 13:00:00,4.68,6.46,10.7,11.0
2021-03-12 13:30:00,4.8,7.57,10.8,9.8
2021-03-12 14:00:00,4.89,8.55,10.6,11.0
2021-03-12 14:30:00,4.99,7.13,11.0,8.2
2021-03-12 15:00:00,4.99,7.36,10.5,11.1
2021-03-12 15:30:00,4.54,6.72,10.7,11.9
2021-03-12 16:00:00,4.29,7.95,9.9,11.8
2021-03-12 16:30:00,4.67,7.22,10.8,10.6
2021-03-12 17:00:00,4.69,7.58,10.4,10.5
2021-03-12 17:30:00,4.56,7.77,10.5,13.9
2021-03-12 18:00:00,4.24,7.04,10.0,9.2
2021-03-12 18:30:00,4.75,7.43,10.6,10.8
2021-03-12 19:00:00,4.69,7.23,10.5,11.0
2021-03-12 19:30:00,4.45,8.06,9.8,9.9
2021-03-12 20:00:00,4.29,9.47,10.3,11.0
2021-03-12 20:30:00,3.85,6.73,9.4,8.4
2021-03-12 21:00:00,4.15,7.07,9.2,10.1
2021-03-12 21:30:00,4.16,6.52,10.0,8.4
2021-03-12 22:00:00,4.31,7.0,9.6,10.1
2021-03-12 22:30:00,4.36,6.82,8.9,9.3
2021-03-12 23:00:00,4.83,8.5,9.6,8.6
2021-03-12 23:30:00,5.08,8.57,9.7,8.6
2021-03-13 00:00:00,5.14,7.27,9.9,8.5
2021-03-13 00:30:00,5.55,11.72,10.2,20.9
2021-03-13 01:00:00,5.92,9.95,10.2,9.9
2021-03-13 01:30:00,6.06,9.5,10.1,10.8
2021-03-13 02:00:00,6.13,9.35,10.2,11.4
2021-03-13 02:30:00,6.32,9.48,11.0,10.3
2021-03-13 03:00:00,5.62,8.87,10.4,10.0
2021-03-13 03:30:00,6.17,8.44,10.9,12.3
2021-03-13 04:00:00,6.46,9.38,10.5,10.1
2021-03-13 04:30:00,6.54,10.88,10.7,11.3
2021-03-13 05:00:00,6.55,13.11,10.6,10.3
2021-03-13 05:30:00,6.36,11.52,11.0,10.8
2021-03-13 06:00:00,5.88,9.88,10.8,11.0
2021-03-13 06:30:00,5.89,9.28,11.0,9.7
2021-03-13 07:00:00,5.65,9.02,10.4,11.5
2021-03-13 07:30:00,4.68,8.24,10.8,9.7
2021-03-13 08:00:00,5.11,8.53,11.1,11.5
2021-03-13 08:30:00,5.19,8.31,11.1,10.3
2021-03-13 09:00:00,4.54,7.26,11.1,12.1
2021-03-13 09:30:00,4.7,7.55,11.4,13.2
2021-03-13 10:00:00,4.38,6.0,10.7,11.5
2021-03-13 10:30:00,4.5,7.8,10.9,11.6
2021-03-13 11:00:00,4.63,7.25,10.5,12.7
2021-03-13 11:30:00,4.61,7.51,10.4,11.0
2021-03-13 12:00:00,4.67,8.76,10.9,9.4
2021-03-13 12:30:00,5.03,8.59,10.5,10.5
2021-03-13 13:00:00,4.74,8.36,10.7,11.9
2021-03-13 13:30:00,5.33,9.48,10.7,8.8
2021-03-13 14:00:00,5.07,8.07,10.7,12.1
2021-03-13 14:30:00,5.61,8.79,11.0,12.9
2021-03-13 15:00:00,5.71,8.77,10.7,12.4
2021-03-13 15:30:00,5.78,9.36,10.8,10.9
2021-03-13 16:00:00,5.01,9.17,10.4,11.3
2021-03-13 16:30:00,5.67,9.14,10.8,9.8
2021-03-13 17:00:00,5.85,10.68,10.9,10.6
2021-03-13 17:30:00,5.89,12.24,11.0,11.0
2021-03-13 18:00:00,5.67,9.24,10.9,10.7
2021-03-13 18:30:00,5.53,8.53,11.1,10.5
2021-03-13 19:00:00,5.37,8.73,10.4,11.6
2021-03-13 19:30:00,5.23,10.28,11.1,12.4
2021-03-13 20:00:00,4.6,7.35,10.6,10.7
2021-03-13 20:30:00,4.36,6.57,11.0,9.8
2021-03-13 21:00:00,4.03,7.82,11.0,12.5
2021-03-13 21:30:00,4.17,7.55,11.5,13.2
2021-03-13 22:00:00,3.72,5.69,10.7,10.0
2021-03-13 22:30:00,4.08,6.47,11.3,11.6
2021-03-13 23:00:00,3.74,7.95,10.3,10.9
2021-03-13 23:30:00,3.55,5.85,10.6,11.7
2021-03-14 00:00:00,3.31,5.86,10.0,10.3
2021-03-14 00:30:00,3.69,6.37,10.5,9.7
2021-03-14 01:00:00,4.05,6.58,10.9,9.4
2021-03-14 01:30:00,4.2,6.58,10.9,10.8
2021-03-14 02:00:00,4.37,7.72,11.1,11.9
2021-03-14 02:30:00,4.01,6.85,10.6,9.7
2021-03-14 03:00:00,4.4,6.47,10.6,10.8
2021-03-14 03:30:00,4.92,7.56,10.7,13.4
2021-03-14 04:00:00,4.52,7.83,10.9,11.1
2021-03-14 04:30:00,4.6,7.76,10.6,8.9
2021-03-14 05:00:00,4.45,8.25,10.2,12.0
2021-03-14 05:30:00,4.28,5.94,10.8,7.8
2021-03-14 06:00:00,4.47,7.33,10.0,10.6
2021-03-14 06:30:00,4.27,6.71,10.8,11.0
2021-03-14 07:00:00,4.16,7.39,10.8,10.0
2021-03-14 07:30:00,4.03,7.08,11.0,10.5
2021-03-14 08:00:00,3.78,6.15,10.8,11.0
2021-03-14 08:30:00,3.71,5.73,12.2,12.1
2021-03-14 09:00:00,3.32,4.62,11.5,11.2
2021-03-14 09:30:00,2.76,5.49,11.0,10.8
2021-03-14 10:00:00,2.57,4.4,10.4,8.8
2021-03-14 10:30:00,2.51,3.91,10.4,10.5
2021-03-14 11:00:00,2.49,4.08,10.3,12.4
2021-03-14 11:30:00,2.55,3.95,10.8,9.4
2021-03-14 12:00:00,2.24,4.26,9.9,12.8
2021-03-14 12:30:00,2.63,4.08,10.6,11.2
2021-03-14 13:00:00,2.78,4.5,10.8,11.4
2021-03-14 13:30:00,3.1,4.93,11.0,11.0
2021-03-14 14:00:00,2.76,4.71,10.6,9.1
2021-03-14 14:30:00,3.28,5.03,11.6,11.3
2021-03-14 15:00:00,3.25,5.45,10.8,10.7
2021-03-14 15:30:00,3.43,5.75,10.9,10.5
2021-03-14 16:00:00,3.27,4.63,10.0,9.3
2021-03-14 16:30:00,3.33,5.51,10.3,11.6
2021-03-14 17:00:00,3.57,6.09,10.4,11.2
2021-03-14 17:30:00,3.2,6.51,9.9,10.9
2021-03-14 18:00:00,3.43,6.51,10.0,11.0
2021-03-14 18:30:00,3.29,5.03,10.1,11.0
2021-03-14 19:00:00,3.22,5.19,10.2,10.5
2021-03-14 19:30:00,3.1,5.13,9.7,9.3
2021-03-14 20:00:00,2.83,4.8,9.7,8.0
2021-03-14 20:30:00,2.9,4.89,10.3,8.8
2021-03-14 21:00:00,2.58,4.16,9.9,11.3
2021-03-14 21:30:00,2.33,3.75,10.0,11.0
2021-03-14 22:00:00,2.28,3.65,10.1,10.0
2021-03-14 22:30:00,2.05,3.26,9.5,11.0
2021-03-14 23:00:00,1.97,3.19,9.4,7.6
2021-03-14 23:30:00,1.96,4.09,9.4,9.4
2021-03-15 00:00:00,1.93,3.45,9.6,10.8
2021-03-15 00:30:00,1.79,2.82,9.4,11.0
2021-03-15 01:00:00,1.96,3.47,9.3,10.3
2021-03-15 01:30:00,2.11,4.01,9.9,10.4
2021-03-15 02:00:00,2.16,3.25,10.0,9.5
2021-03-15 02:30:00,2.24,4.17,9.8,9.2
2021-03-15 03:00:00,2.14,3.37,9.5,9.3
2021-03-15 03:30:00,2.57,4.21,10.3,11.5
2021-03-15 04:00:00,2.62,3.96,9.8,10.1
2021-03-15 04:30:00,2.86,5.62,10.3,10.2
2021-03-15 05:00:00,2.79,4.07,9.7,11.8
2021-03-15 05:30:00,2.71,4.39,9.3,10.4
2021-03-15 06:00:00,2.59,4.84,8.9,10.1
2021-03-15 06:30:00,2.62,4.43,9.5,8.8
2021-03-15 07:00:00,2.5,4.59,8.6,9.1
2021-03-15 07:30:00,2.39,4.29,8.6,9.1
2021-03-15 08:00:00,2.35,3.46,9.2,7.2
2021-03-15 08:30:00,2.08,3.45,9.6,10.8
2021-03-15 09:00:00,1.93,2.84,9.2,10.2
2021-03-15 09:30:00,1.64,3.12,8.7,9.9
2021-03-15 10:00:00,1.44,2.47,9.1,10.7
2021-03-15 10:30:00,1.7,3.63,9.7,9.8
2021-03-15 11:00:00,1.4,2.27,9.2,8.0
2021-03-15 11:30:00,1.46,2.69,9.1,11.7
2021-03-15 12:00:00,1.37,1.87,8.8,11.3
2021-03-15 12:30:00,1.45,2.38,9.3,10.1
2021-03-15 13:00:00,1.44,2.31,8.6,10.2
2021-03-15 13:30:00,1.55,2.59,9.5,9.0
2021-03-15 14:00:00,1.62,2.8,9.7,9.9
2021-03-15 14:30:00,1.5,2.13,9.0,10.0
2021-03-15 15:00:00,1.61,2.42,9.2,9.6
2021-03-15 15:30:00,1.82,3.24,9.6,8.2
2021-03-15 16:00:00,1.76,2.97,9.2,8.9
2021-03-15 16:30:00,1.72,3.17,9.1,8.8
2021-03-15 17:00:00,1.76,2.92,8.8,11.0
2021-03-15 17:30:00,1.95,3.99,9.2,10.2
2021-03-15 18:00:00,1.96,3.26,9.4,10.4
2021-03-15 18:30:00,2.01,4.46,9.2,9.7
2021-03-15 19:00:00,2.08,3.35,9.3,10.1
2021-03-15 19:30:00,1.9,3.23,8.9,8.0
2021-03-15 20:00:00,1.96,3.32,9.1,9.0
2021-03-15 20:30:00,1.75,3.04,8.6,9.1
2021-03-15 21:00:00,1.57,2.5,8.6,8.4
2021-03-15 21:30:00,1.39,2.33,8.6,9.5
2021-03-15 22:00:00,1.17,1.7,7.9,11.0
2021-03-15 22:30:00,1.14,1.87,8.6,10.3
2021-03-15 23:00:00,1.08,1.84,8.9,9.3
2021-03-15 23:30:00,1.1,1.76,9.1,8.8
2021-03-16 00:00:00,1.02,2.03,8.2,8.2
2021-03-16 00:30:00,1.1,1.73,8.3,7.3
2021-03-16 01:00:00,1.04,1.86,7.8,8.7
2021-03-16 01:30:00,1.13,2.08,8.1,9.8
2021-03-16 02:00:00,1.1,2.08,8.5,8.2
2021-03-16 02:30:00,1.21,1.94,8.5,9.4
2021-03-16 03:00:00,1.24,1.96,8.7,8.3
2021-03-16 03:30:00,1.26,2.23,8.9,7.7
2021-03-16 04:00:00,1.32,2.18,9.1,9.4
2021-03-16 04:30:00,1.3,2.11,9.1,9.7
2021-03-16 05:00:00,1.39,2.33,8.6,9.1
2021-03-16 05:30:00,1.44,2.49,8.6,9.9
2021-03-16 06:00:00,1.42,2.63,8.6,9.6
2021-03-16 06:30:00,1.45,2.64,7.9,6.9
2021-03-16 07:00:00,1.43,2.2,8.4,8.9
2021-03-16 07:30:00,1.56,2.33,8.6,9.2
2021-03-16 08:00:00,1.44,2.22,8.3,8.6
2021-03-16 08:30:00,1.39,2.56,8.6,8.8
2021-03-16 09:00:00,1.33,1.93,8.3,10.8
2021-03-16 09:30:00,1.05,1.79,7.6,8.9
2021-03-16 10:00:00,1.08,1.69,8.1,8.8
2021-03-16 10:30:00,0.96,1.6,7.8,6.7
2021-03-16 11:00:00,0.86,1.51,7.7,9.3
2021-03-16 11:30:00,0.79,1.46,7.3,10.5
2021-03-16 12:00:00,0.8,1.56,7.9,8.1
2021-03-16 12:30:00,0.82,1.31,7.8,8.0
2021-03-16 13:00:00,0.83,1.49,7.7,10.3
2021-03-16 13:30:00,0.81,1.34,7.8,7.1
2021-03-16 14:00:00,0.82,1.65,7.8,9.5
2021-03-16 14:30:00,0.86,1.47,8.1,7.1
2021-03-16 15:00:00,0.95,1.55,8.4,8.3
2021-03-16 15:30:00,0.92,1.66,8.0,10.0
2021-03-16 16:00:00,1.01,1.55,8.4,8.8
2021-03-16 16:30:00,1.03,1.82,8.3,9.1
2021-03-16 17:00:00,1.07,2.22,7.8,8.9
2021-03-16 17:30:00,1.14,2.07,7.7,8.1
2021-03-16 18:00:00,1.22,2.11,7.8,9.0
2021-03-16 18:30:00,1.21,2.05,7.0,8.3
2021-03-16 19:00:00,1.25,2.2,6.9,8.0
2021-03-16 19:30:00,1.41,2.19,7.7,8.0
2021-03-16 20:00:00,1.37,2.33,7.2,9.5
2021-03-16 20:30:00,1.23,1.98,7.4,10.0
2021-03-16 21:00:00,1.16,2.31,7.5,6.7
2021-03-16 21:30:00,1.05,1.48,7.8,8.1
2021-03-16 22:00:00,1.01,1.61,7.7,7.9
2021-03-16 22:30:00,0.88,1.32,7.6,9.6
2021-03-16 23:00:00,0.87,1.36,8.3,10.1
2021-03-16 23:30:00,0.86,1.73,8.1,11.0
2021-03-17 00:00:00,0.86,1.4,8.7,10.0
2021-03-17 00:30:00,0.91,1.39,8.6,9.4
2021-03-17 01:00:00,0.85,1.33,8.3,9.9
2021-03-17 01:30:00,0.93,1.45,8.7,10.0
2021-03-17 02:00:00,0.83,1.45,8.3,10.6
2021-03-17 02:30:00,0.97,1.6,9.2,9.6
2021-03-17 03:00:00,1.03,1.52,9.5,9.7
2021-03-17 03:30:00,1.06,1.78,9.3,10.3
2021-03-17 04:00:00,1.1,2.07,9.1,9.4
2021-03-17 04:30:00,1.21,2.39,9.3,9.4
2021-03-17 05:00:00,1.16,1.93,9.2,9.4
2021-03-17 05:30:00,1.25,2.48,9.0,8.7
2021-03-17 06:00:00,1.24,1.89,9.1,8.5
2021-03-17 06:30:00,1.27,2.01,8.8,8.6
2021-03-17 07:00:00,1.24,2.37,8.4,9.0
2021-03-17 07:30:00,1.3,1.94,8.7,9.2
2021-03-17 08:00:00,1.34,2.05,9.0,8.1
2021-03-17 08:30:00,1.33,2.07,8.8,10.2
2021-03-17 09:00:00,1.44,2.36,8.8,8.6
2021-03-17 09:30:00,1.28,2.15,8.6,8.1
2021-03-17 10:00:00,1.19,2.14,9.0,9.9
2021-03-17 10:30:00,1.24,1.85,9.4,9.4
2021-03-17 11:00:00,1.08,1.74,9.3,10.2
2021-03-17 11:30:00,1.05,1.5,9.5,8.7
2021-03-17 12:00:00,0.95,1.8,9.7,9.8
2021-03-17 12:30:00,0.95,1.46,10.0,9.6
2021-03-17 13:00:00,0.93,1.46,9.8,10.0
2021-03-17 13:30:00,0.94,1.56,9.9,9.8
2021-03-17 14:00:00,0.88,1.8,10.1,9.8
2021-03-17 14:30:00,0.98,2.0,11.0,10.0
2021-03-17 15:00:00,1.01,1.71,9.7,10.9
2021-03-17 15:30:00,1.16,1.69,11.0,10.8
2021-03-17 16:00:00,1.19,1.78,11.5,12.5
2021-03-17 16:30:00,1.17,2.16,11.3,10.7
2021-03-17 17:00:00,1.41,2.18,12.0,12.6
2021-03-17 17:30:00,1.49,2.9,12.0,10.8
2021-03-17 18:00:00,1.47,2.64,11.8,12.2
2021-03-17 18:30:00,1.42,2.05,11.2,11.0
2021-03-17 19:00:00,1.43,3.0,10.5,12.9
2021-03-17 19:30:00,1.45,2.62,10.0,11.0
2021-03-17 20:00:00,1.43,2.24,10.3,11.2
2021-03-17 20:30:00,1.44,2.67,9.8,12.1
2021-03-17 21:00:00,1.55,2.82,10.6,11.8
2021-03-17 21:30:00,1.65,2.73,11.2,9.7
2021-03-17 22:00:00,1.47,2.26,11.1,10.7
2021-03-17 22:30:00,1.43,2.4,11.9,11.6
2021-03-17 23:00:00,1.37,2.29,11.2,14.1
2021-03-17 23:30:00,1.09,1.78,10.1,9.9
2021-03-18 00:00:00,1.14,1.9,10.6,11.4
2021-03-18 00:30:00,1.06,1.79,10.4,11.3
2021-03-18 01:00:00,1.01,1.49,10.7,12.2
2021-03-18 01:30:00,1.13,1.79,11.3,13.1
2021-03-18 02:00:00,1.01,1.96,10.5,11.4
2021-03-18 02:30:00,1.08,1.72,11.0,12.6
2021-03-18 03:00:00,1.1,1.98,11.0,11.2
2021-03-18 03:30:00,1.21,1.92,11.4,12.0
2021-03-18 04:00:00,1.3,2.69,11.3,12.2
2021-03-18 04:30:00,1.3,2.52,11.5,12.6
2021-03-18 05:00:00,1.3,2.45,11.3,11.8
2021-03-18 05:30:00,1.31,2.18,11.2,11.5
2021-03-18 06:00:00,1.33,2.26,10.8,12.4
2021-03-18 06:30:00,1.36,2.16,10.8,10.5
2021-03-18 07:00:00,1.31,2.1,10.6,11.4
2021-03-18 07:30:00,1.38,2.52,10.7,10.6
2021-03-18 08:00:00,1.43,2.31,10.7,11.3
2021-03-18 08:30:00,1.49,2.54,10.8,11.1
2021-03-18 09:00:00,1.25,1.99,10.7,10.5
2021-03-18 09:30:00,1.25,1.79,10.6,8.3
2021-03-18 10:00:00,1.28,1.88,10.9,10.5
2021-03-18 10:30:00,1.17,2.04,11.2,10.0
2021-03-18 11:00:00,1.02,1.64,11.2,9.9
2021-03-18 11:30:00,1.0,1.62,11.4,11.2
2021-03-18 12:00:00,0.99,1.47,11.4,11.4
2021-03-18 12:30:00,0.78,1.66,10.7,10.6
2021-03-18 13:00:00,0.85,1.72,10.3,11.5
2021-03-18 13:30:00,0.8,1.29,10.7,11.9
2021-03-18 14:00:00,0.83,1.54,9.8,11.1
2021-03-18 14:30:00,0.95,1.56,10.7,12.8
2021-03-18 15:00:00,1.03,1.75,10.7,11.0
2021-03-18 15:30:00,1.0,1.62,10.6,11.8
2021-03-18 16:00:00,0.98,1.48,10.8,11.0
2021-03-18 16:30:00,1.2,2.06,11.1,10.7
2021-03-18 17:00:00,1.18,1.9,10.9,11.5
2021-03-18 17:30:00,1.14,2.06,10.2,12.7
2021-03-18 18:00:00,1.2,2.17,10.2,10.9
2021-03-18 18:30:00,1.2,2.08,9.9,11.7
2021-03-18 19:00:00,1.31,1.97,9.6,10.2
2021-03-18 19:30:00,1.09,1.85,8.4,11.1
2021-03-18 20:00:00,1.06,1.87,7.9,12.4
2021-03-18 20:30:00,1.2,1.85,8.8,11.4
2021-03-18 21:00:00,1.07,1.71,7.7,10.6
2021-03-18 21:30:00,1.07,2.05,8.5,12.3
2021-03-18 22:00:00,1.15,2.34,9.6,10.7
2021-03-18 22:30:00,0.95,2.04,8.9,10.0
2021-03-18 23:00:00,1.0,1.85,9.0,11.4
2021-03-18 23:30:00,1.02,1.9,9.6,13.0
2021-03-19 00:00:00,0.99,1.77,9.4,13.0
2021-03-19 00:30:00,0.92,1.55,9.4,8.9
2021-03-19 01:00:00,0.87,1.57,8.7,11.8
2021-03-19 01:30:00,0.85,1.4,8.1,10.2
2021-03-19 02:00:00,0.92,1.55,7.5,11.7
2021-03-19 02:30:00,0.99,1.77,8.3,11.6
2021-03-19 03:00:00,0.96,1.69,8.0,11.8
2021-03-19 03:30:00,1.0,2.11,8.1,13.0
2021-03-19 04:00:00,1.04,1.62,8.6,12.7
2021-03-19 04:30:00,1.05,1.83,9.4,11.8
2021-03-19 05:00:00,1.22,1.82,10.5,13.1
2021-03-19 05:30:00,1.27,2.07,10.3,10.1
2021-03-19 06:00:00,1.28,2.15,10.0,12.6
2021-03-19 06:30:00,1.22,2.46,9.2,11.5
2021-03-19 07:00:00,1.27,2.22,8.7,12.7
2021-03-19 07:30:00,1.22,2.32,7.7,11.9
2021-03-19 08:00:00,1.26,2.4,7.9,10.5
2021-03-19 08:30:00,1.29,2.2,8.7,11.7
2021-03-19 09:00:00,1.34,2.3,8.3,12.8
2021-03-19 09:30:00,1.37,2.42,8.7,12.1
2021-03-19 10:00:00,1.29,2.41,8.8,13.1
2021-03-19 10:30:00,1.2,2.22,8.8,12.1
2021-03-19 11:00:00,1.18,2.12,8.4,12.0
2021-03-19 11:30:00,1.15,2.37,8.4,12.3
2021-03-19 12:00:00,1.16,2.1,8.4,12.8
2021-03-19 12:30:00,1.19,2.07,8.3,14.4
2021-03-19 13:00:00,1.12,2.17,8.4,13.5
2021-03-19 13:30:00,1.14,2.37,8.4,14.0
2021-03-19 14:00:00,1.17,1.96,9.1,15.1
2021-03-19 14:30:00,1.26,2.38,9.6,12.0
2021-03-19 15:00:00,1.43,2.79,11.2,13.9
2021-03-19 15:30:00,1.36,2.25,10.7,12.5
2021-03-19 16:00:00,1.48,2.72,11.3,14.8
2021-03-19 16:30:00,1.64,3.3,11.2,14.4
2021-03-19 17:00:00,1.54,3.02,10.1,14.3
2021-03-19 17:30:00,1.66,2.99,11.5,13.7
2021-03-19 18:00:00,1.65,3.31,11.8,14.2
2021-03-19 18:30:00,2.0,3.39,13.6,14.2
2021-03-19 19:00:00,1.86,3.01,13.0,14.7
2021-03-19 19:30:00,1.98,2.88,13.9,14.0
2021-03-19 20:00:00,1.78,2.74,13.0,13.4
2021-03-19 20:30:00,2.01,3.72,14.2,13.7
2021-03-19 21:00:00,1.81,2.98,14.1,13.2
2021-03-19 21:30:00,1.66,2.71,13.7,12.6
2021-03-19 22:00:00,1.78,3.23,14.0,14.1
2021-03-19 22:30:00,1.72,3.49,13.7,14.7
2021-03-19 23:00:00,1.64,2.97,13.5,15.4
2021-03-19 23:30:00,1.68,3.13,14.1,14.0
2021-03-20 00:00:00,1.53,2.55,14.2,14.1
2021-03-20 00:30:00,1.58,3.27,14.2,14.1
2021-03-20 01:00:00,1.44,2.27,14.1,14.0
2021-03-20 01:30:00,1.56,2.43,14.0,13.7
2021-03-20 02:00:00,1.51,2.56,14.0,13.4
2021-03-20 02:30:00,1.4,2.56,13.6,14.3
2021-03-20 03:00:00,1.39,2.15,13.7,13.1
2021-03-20 03:30:00,1.6,2.46,13.6,14.1
2021-03-20 04:00:00,1.49,2.33,13.6,13.4
2021-03-20 04:30:00,1.45,1.99,13.2,12.8
2021-03-20 05:00:00,1.43,2.32,13.2,14.0
2021-03-20 05:30:00,1.41,3.06,12.9,13.5
2021-03-20 06:00:00,1.48,2.35,12.8,13.8
2021-03-20 06:30:00,1.41,2.26,12.8,12.7
2021-03-20 07:00:00,1.47,2.4,13.0,12.8
2021-03-20 07:30:00,1.42,2.11,13.8,12.9
2021-03-20 08:00:00,1.37,2.21,12.7,12.8
2021-03-20 08:30:00,1.52,2.91,13.1,12.6
2021-03-20 09:00:00,1.54,2.38,13.2,14.5
2021-03-20 09:30:00,1.34,2.55,12.7,12.9
2021-03-20 10:00:00,1.36,1.94,13.3,11.9
2021-03-20 10:30:00,1.26,2.27,12.8,12.6
2021-03-20 11:00:00,1.25,2.03,12.8,13.3
2021-03-20 11:30:00,1.28,2.19,12.9,12.6
2021-03-20 12:00:00,1.16,1.86,12.5,11.7
2021-03-20 12:30:00,1.11,2.07,12.4,13.3
2021-03-20 13:00:00,1.21,2.09,12.6,12.6
2021-03-20 13:30:00,1.09,1.97,12.4,12.8
2021-03-20 14:00:00,1.31,1.89,13.3,13.4
2021-03-20 14:30:00,1.19,2.35,12.9,12.2
2021-03-20 15:00:00,1.06,1.6,12.1,12.0
2021-03-20 15:30:00,1.09,1.77,12.2,13.5
2021-03-20 16:00:00,1.22,2.48,12.1,12.7
2021-03-20 16:30:00,1.28,2.06,12.3,11.0
2021-03-20 17:00:00,1.4,2.19,12.3,13.3
2021-03-20 17:30:00,1.14,1.86,11.7,11.4
2021-03-20 18:00:00,1.19,1.88,12.0,12.3
